CourseID,CourseName,Credits,Department
C8293,عربي,1,كلية التربية
C8294,عربي,4,كلية الزراعة
C8295,عربي,1,كلية الزراعة
C8296,كيمياء,4,كلية التربية
C8297,مهارات تواصل,2,كلية الزراعة
C8298,فيزياء,3,كلية الهندسة
C8299,فيزياء,2,كلية الصيدلة
C8300,كيمياء,1,كلية الهندسة
C8301,انجليزي,3,كلية التربية
C8302,كيمياء,3,كلية الصيدلة
C8303,كتابة تقارير,2,كلية الزراعة
C8304,انجليزي,4,كلية الزراعة
C8305,انجليزي,2,كلية التربية
C8306,انجليزي,1,كلية التربية
C8307,عربي,1,كلية الصيدلة
C8308,فيزياء,3,كلية الصيدلة
C8309,كتابة تقارير,2,كلية الهندسة
C8310,فيزياء,1,كلية التربية
C8311,مهارات تواصل,2,كلية التربية
C8312,انجليزي,3,كلية الصيدلة
C8313,عربي,3,كلية الزراعة
C8314,رياضة,3,كلية الزراعة
C8315,مهارات تواصل,3,كلية الصيدلة
C8316,فيزياء,2,كلية التربية
C8317,فيزياء,4,كلية التربية
C8318,كتابة تقارير,1,كلية الزراعة
C8319,فيزياء,1,كلية الهندسة
C8320,فيزياء,4,كلية الصيدلة
C8321,مهارات تواصل,1,كلية الصيدلة
C8322,رياضة,3,كلية التربية
C8323,كيمياء,2,كلية الصيدلة
C8324,مهارات تواصل,4,كلية الزراعة
C8325,كيمياء,2,كلية الزراعة
C8326,انجليزي,3,كلية الزراعة
C8327,كيمياء,1,كلية الصيدلة
C8328,مهارات تواصل,2,كلية الصيدلة
C8329,فيزياء,1,كلية الهندسة
C8330,مهارات تواصل,1,كلية التربية
C8331,عربي,4,كلية الصيدلة
C8332,كيمياء,3,كلية الهندسة
C8333,رياضة,2,كلية الصيدلة
C8334,رياضة,1,كلية التربية
C8335,كيمياء,1,كلية الصيدلة
C8336,فيزياء,4,كلية الزراعة
C8337,رياضة,4,كلية الزراعة
C8338,مهارات تواصل,2,كلية الهندسة
C8339,رياضة,3,كلية الصيدلة
C8340,انجليزي,2,كلية التربية
C8341,انجليزي,4,كلية الزراعة
C8342,انجليزي,3,كلية الصيدلة
C8343,عربي,1,كلية الصيدلة
C8344,انجليزي,3,كلية الصيدلة
C8345,مهارات تواصل,1,كلية التربية
C8346,رياضة,1,كلية الزراعة
C8347,كيمياء,1,كلية الصيدلة
C8348,انجليزي,1,كلية الزراعة
C8349,انجليزي,3,كلية الزراعة
C8350,رياضة,4,كلية التربية
C8351,مهارات تواصل,1,كلية الهندسة
C8352,كتابة تقارير,3,كلية التربية
C8353,كيمياء,3,كلية التربية
C8354,كتابة تقارير,3,كلية الزراعة
C8355,كتابة تقارير,2,كلية الصيدلة
C8356,رياضة,1,كلية التربية
C8357,كتابة تقارير,3,كلية الهندسة
C8358,فيزياء,2,كلية الزراعة
C8359,رياضة,3,كلية الصيدلة
C8360,انجليزي,4,كلية الصيدلة
C8361,مهارات تواصل,1,كلية الهندسة
C8362,فيزياء,1,كلية الصيدلة
C8363,فيزياء,3,كلية الصيدلة
C8364,عربي,4,كلية الهندسة
C8365,كتابة تقارير,4,كلية الصيدلة
C8366,عربي,3,كلية الزراعة
C8367,انجليزي,1,كلية الزراعة
C8368,عربي,2,كلية التربية
C8369,فيزياء,3,كلية الزراعة
C8370,مهارات تواصل,4,كلية الصيدلة
C8371,عربي,2,كلية التربية
C8372,مهارات تواصل,3,كلية الصيدلة
C8373,كتابة تقارير,4,كلية الزراعة
C8374,انجليزي,3,كلية الصيدلة
C8375,فيزياء,4,كلية الصيدلة
C8376,رياضة,1,كلية التربية
C8377,انجليزي,3,كلية التربية
C8378,رياضة,1,كلية التربية
C8379,كيمياء,2,كلية الصيدلة
C8380,كيمياء,1,كلية الصيدلة
C8381,كيمياء,4,كلية الزراعة
C8382,مهارات تواصل,4,كلية الصيدلة
C8383,كتابة تقارير,3,كلية الهندسة
C8384,مهارات تواصل,2,كلية الزراعة
C8385,فيزياء,3,كلية الهندسة
C8386,كتابة تقارير,4,كلية الهندسة
C8387,فيزياء,2,كلية التربية
C8388,كيمياء,1,كلية الصيدلة
C8389,انجليزي,4,كلية الزراعة
C8390,كيمياء,4,كلية الزراعة
C8391,فيزياء,1,كلية التربية
C8392,انجليزي,4,كلية الصيدلة
C8393,كتابة تقارير,4,كلية التربية
C8394,فيزياء,4,كلية الزراعة
C8395,رياضة,3,كلية الزراعة
C8396,كيمياء,1,كلية الزراعة
C8397,عربي,2,كلية الهندسة
C8398,عربي,3,كلية الزراعة
C8399,كتابة تقارير,3,كلية التربية
C8400,انجليزي,3,كلية التربية
C8401,فيزياء,2,كلية الصيدلة
C8402,كيمياء,1,كلية الهندسة
C8403,فيزياء,4,كلية الصيدلة
C8404,مهارات تواصل,3,كلية الهندسة
C8405,مهارات تواصل,3,كلية الصيدلة
C8406,مهارات تواصل,1,كلية الصيدلة
C8407,انجليزي,2,كلية الزراعة
C8408,فيزياء,3,كلية الصيدلة
C8409,كتابة تقارير,4,كلية الصيدلة
C8410,فيزياء,1,كلية الزراعة
C8411,مهارات تواصل,1,كلية التربية
C8412,عربي,2,كلية الصيدلة
C8413,رياضة,4,كلية التربية
C8414,كيمياء,3,كلية الزراعة
C8415,مهارات تواصل,2,كلية الصيدلة
C8416,عربي,4,كلية الزراعة
C8417,كتابة تقارير,3,كلية الزراعة
C8418,فيزياء,4,كلية الصيدلة
C8419,كيمياء,4,كلية الهندسة
C8420,انجليزي,1,كلية الزراعة
C8421,رياضة,1,كلية الهندسة
C8422,كتابة تقارير,3,كلية الصيدلة
C8423,عربي,3,كلية التربية
C8424,مهارات تواصل,3,كلية الصيدلة
C8425,مهارات تواصل,1,كلية الصيدلة
C8426,عربي,2,كلية التربية
C8427,مهارات تواصل,1,كلية التربية
C8428,فيزياء,1,كلية الهندسة
C8429,كيمياء,4,كلية الهندسة
C8430,كيمياء,2,كلية الزراعة
C8431,عربي,3,كلية الصيدلة
C8432,كيمياء,4,كلية الصيدلة
C8433,عربي,3,كلية الزراعة
C8434,فيزياء,2,كلية الزراعة
C8435,انجليزي,4,كلية الصيدلة
C8436,فيزياء,1,كلية الصيدلة
C8437,انجليزي,1,كلية الزراعة
C8438,عربي,3,كلية التربية
C8439,كيمياء,3,كلية التربية
C8440,مهارات تواصل,1,كلية الصيدلة
C8441,رياضة,1,كلية الهندسة
C8442,كتابة تقارير,3,كلية الهندسة
C8443,رياضة,1,كلية الصيدلة
C8444,رياضة,4,كلية الهندسة
C8445,كيمياء,1,كلية الهندسة
C8446,كيمياء,2,كلية الزراعة
C8447,عربي,2,كلية التربية
C8448,رياضة,2,كلية الزراعة
C8449,انجليزي,2,كلية الصيدلة
C8450,انجليزي,2,كلية الصيدلة
C8451,فيزياء,3,كلية الزراعة
C8452,كيمياء,2,كلية الزراعة
C8453,عربي,4,كلية الهندسة
C8454,فيزياء,3,كلية الصيدلة
C8455,رياضة,3,كلية الزراعة
C8456,كتابة تقارير,1,كلية الهندسة
C8457,فيزياء,4,كلية الزراعة
C8458,فيزياء,2,كلية الزراعة
C8459,كيمياء,3,كلية التربية
C8460,انجليزي,2,كلية الصيدلة
C8461,رياضة,4,كلية الصيدلة
C8462,فيزياء,1,كلية التربية
C8463,كيمياء,1,كلية الصيدلة
C8464,كتابة تقارير,1,كلية الصيدلة
C8465,عربي,3,كلية الزراعة
C8466,كتابة تقارير,1,كلية الهندسة
C8467,رياضة,1,كلية الزراعة
C8468,عربي,3,كلية الهندسة
C8469,فيزياء,1,كلية التربية
C8470,عربي,3,كلية الهندسة
C8471,فيزياء,1,كلية الصيدلة
C8472,كتابة تقارير,4,كلية الصيدلة
C8473,كيمياء,2,كلية الصيدلة
C8474,فيزياء,2,كلية الصيدلة
C8475,رياضة,2,كلية الزراعة
C8476,مهارات تواصل,1,كلية الصيدلة
C8477,كتابة تقارير,1,كلية الصيدلة
C8478,رياضة,2,كلية الصيدلة
C8479,مهارات تواصل,3,كلية التربية
C8480,انجليزي,1,كلية التربية
C8481,عربي,3,كلية التربية
C8482,فيزياء,3,كلية الزراعة
C8483,مهارات تواصل,1,كلية الصيدلة
C8484,عربي,4,كلية التربية
C8485,انجليزي,1,كلية الصيدلة
C8486,رياضة,2,كلية التربية
C8487,كتابة تقارير,4,كلية الزراعة
C8488,كيمياء,2,كلية الهندسة
C8489,كتابة تقارير,1,كلية التربية
C8490,فيزياء,3,كلية التربية
C8491,عربي,3,كلية الصيدلة
C8492,انجليزي,2,كلية الهندسة
C8493,كيمياء,3,كلية الهندسة
C8494,كيمياء,1,كلية التربية
C8495,كيمياء,3,كلية الزراعة
C8496,فيزياء,1,كلية الصيدلة
C8497,كتابة تقارير,3,كلية الصيدلة
C8498,كيمياء,3,كلية التربية
C8499,عربي,3,كلية الصيدلة
C8500,انجليزي,1,كلية الهندسة
C8501,كتابة تقارير,3,كلية الصيدلة
C8502,رياضة,4,كلية الهندسة
C8503,كتابة تقارير,3,كلية التربية
C8504,عربي,4,كلية الصيدلة
C8505,كتابة تقارير,4,كلية التربية
C8506,كتابة تقارير,3,كلية التربية
C8507,كتابة تقارير,1,كلية الصيدلة
C8508,فيزياء,3,كلية الزراعة
C8509,رياضة,3,كلية التربية
C8510,مهارات تواصل,4,كلية الصيدلة
C8511,عربي,4,كلية الهندسة
C8512,مهارات تواصل,3,كلية التربية
C8513,مهارات تواصل,1,كلية الصيدلة
C8514,انجليزي,4,كلية الزراعة
C8515,كيمياء,4,كلية الزراعة
C8516,عربي,1,كلية الصيدلة
C8517,فيزياء,4,كلية الهندسة
C8518,رياضة,3,كلية الزراعة
C8519,كيمياء,3,كلية الصيدلة
C8520,فيزياء,2,كلية الزراعة
C8521,كتابة تقارير,1,كلية الهندسة
C8522,عربي,2,كلية الهندسة
C8523,عربي,1,كلية الهندسة
C8524,رياضة,2,كلية التربية
C8525,عربي,1,كلية الصيدلة
C8526,كيمياء,4,كلية التربية
C8527,مهارات تواصل,2,كلية الهندسة
C8528,كيمياء,4,كلية الهندسة
C8529,انجليزي,2,كلية الصيدلة
C8530,فيزياء,2,كلية الزراعة
C8531,رياضة,3,كلية الزراعة
C8532,انجليزي,3,كلية الزراعة
C8533,عربي,2,كلية الزراعة
C8534,عربي,4,كلية الزراعة
C8535,انجليزي,3,كلية الزراعة
C8536,كيمياء,4,كلية الصيدلة
C8537,كتابة تقارير,4,كلية الزراعة
C8538,كتابة تقارير,1,كلية الزراعة
C8539,رياضة,2,كلية الصيدلة
C8540,مهارات تواصل,2,كلية الزراعة
C8541,مهارات تواصل,3,كلية الصيدلة
C8542,رياضة,2,كلية الهندسة
C8543,كتابة تقارير,2,كلية الهندسة
C8544,كتابة تقارير,4,كلية الزراعة
C8545,كتابة تقارير,2,كلية الهندسة
C8546,عربي,3,كلية الزراعة
C8547,مهارات تواصل,1,كلية الزراعة
C8548,انجليزي,3,كلية الصيدلة
C8549,فيزياء,1,كلية التربية
C8550,كيمياء,3,كلية الزراعة
C8551,مهارات تواصل,1,كلية الهندسة
C8552,كتابة تقارير,3,كلية الصيدلة
C8553,عربي,2,كلية الصيدلة
C8554,فيزياء,2,كلية الزراعة
C8555,كيمياء,1,كلية الهندسة
C8556,رياضة,2,كلية الصيدلة
C8557,مهارات تواصل,3,كلية الزراعة
C8558,رياضة,2,كلية الزراعة
C8559,انجليزي,2,كلية الصيدلة
C8560,فيزياء,2,كلية الصيدلة
C8561,انجليزي,4,كلية الهندسة
C8562,كيمياء,4,كلية الزراعة
C8563,كيمياء,3,كلية الزراعة
C8564,كتابة تقارير,1,كلية الصيدلة
C8565,مهارات تواصل,3,كلية الهندسة
C8566,انجليزي,1,كلية الصيدلة
C8567,انجليزي,1,كلية التربية
C8568,مهارات تواصل,1,كلية التربية
C8569,عربي,3,كلية الصيدلة
C8570,عربي,2,كلية الزراعة
C8571,مهارات تواصل,3,كلية الزراعة
C8572,مهارات تواصل,1,كلية الصيدلة
C8573,كيمياء,1,كلية الصيدلة
C8574,رياضة,1,كلية الهندسة
C8575,كتابة تقارير,2,كلية الصيدلة
C8576,رياضة,1,كلية التربية
C8577,انجليزي,1,كلية الصيدلة
C8578,عربي,3,كلية الزراعة
C8579,انجليزي,1,كلية الزراعة
C8580,كتابة تقارير,2,كلية الزراعة
C8581,مهارات تواصل,2,كلية الزراعة
C8582,عربي,3,كلية الزراعة
C8583,انجليزي,1,كلية التربية
C8584,انجليزي,1,كلية الصيدلة
C8585,مهارات تواصل,4,كلية الزراعة
C8586,انجليزي,4,كلية الزراعة
C8587,كتابة تقارير,3,كلية الهندسة
C8588,كتابة تقارير,4,كلية الصيدلة
C8589,فيزياء,4,كلية الزراعة
C8590,مهارات تواصل,3,كلية الزراعة
C8591,انجليزي,3,كلية الزراعة
C8592,عربي,4,كلية الصيدلة
C8593,فيزياء,4,كلية الزراعة
C8594,عربي,1,كلية الزراعة
C8595,كتابة تقارير,3,كلية التربية
C8596,رياضة,2,كلية الزراعة
C8597,كتابة تقارير,3,كلية الزراعة
C8598,مهارات تواصل,3,كلية الصيدلة
C8599,فيزياء,1,كلية التربية
C8600,مهارات تواصل,4,كلية التربية
C8601,كيمياء,2,كلية الزراعة
C8602,انجليزي,3,كلية الصيدلة
C8603,انجليزي,2,كلية الصيدلة
C8604,عربي,4,كلية الزراعة
C8605,مهارات تواصل,3,كلية الصيدلة
C8606,فيزياء,3,كلية الزراعة
C8607,رياضة,3,كلية الزراعة
C8608,كيمياء,4,كلية الزراعة
C8609,كتابة تقارير,4,كلية الهندسة
C8610,رياضة,4,كلية الهندسة
C8611,كتابة تقارير,2,كلية الهندسة
C8612,كيمياء,4,كلية الصيدلة
C8613,مهارات تواصل,2,كلية التربية
C8614,انجليزي,4,كلية الهندسة
C8615,عربي,3,كلية الزراعة
C8616,مهارات تواصل,4,كلية الهندسة
C8617,كيمياء,2,كلية التربية
C8618,انجليزي,1,كلية الصيدلة
C8619,مهارات تواصل,1,كلية الصيدلة
C8620,كتابة تقارير,1,كلية الصيدلة
C8621,فيزياء,4,كلية الزراعة
C8622,كيمياء,4,كلية الهندسة
C8623,مهارات تواصل,3,كلية الزراعة
C8624,كيمياء,2,كلية الزراعة
C8625,فيزياء,4,كلية التربية
C8626,كيمياء,1,كلية التربية
C8627,انجليزي,1,كلية الصيدلة
C8628,عربي,4,كلية الهندسة
C8629,كيمياء,4,كلية الصيدلة
C8630,انجليزي,4,كلية الهندسة
C8631,كتابة تقارير,1,كلية الصيدلة
C8632,انجليزي,4,كلية الصيدلة
C8633,كتابة تقارير,3,كلية الصيدلة
C8634,رياضة,1,كلية التربية
C8635,كتابة تقارير,4,كلية الصيدلة
C8636,مهارات تواصل,1,كلية الزراعة
C8637,مهارات تواصل,1,كلية التربية
C8638,فيزياء,3,كلية الزراعة
C8639,انجليزي,4,كلية الزراعة
C8640,كيمياء,3,كلية الصيدلة
C8641,رياضة,1,كلية التربية
C8642,مهارات تواصل,3,كلية الزراعة
C8643,فيزياء,1,كلية التربية
C8644,كيمياء,2,كلية الزراعة
C8645,عربي,4,كلية الهندسة
C8646,عربي,2,كلية الصيدلة
C8647,مهارات تواصل,3,كلية الزراعة
C8648,رياضة,4,كلية الصيدلة
C8649,رياضة,3,كلية الصيدلة
C8650,انجليزي,3,كلية الزراعة
C8651,عربي,2,كلية الزراعة
C8652,انجليزي,4,كلية الصيدلة
C8653,انجليزي,1,كلية الزراعة
C8654,كتابة تقارير,3,كلية الزراعة
C8655,فيزياء,2,كلية الزراعة
C8656,عربي,1,كلية التربية
C8657,عربي,1,كلية الهندسة
C8658,رياضة,3,كلية الصيدلة
C8659,عربي,1,كلية التربية
C8660,كيمياء,4,كلية الهندسة
C8661,رياضة,1,كلية التربية
C8662,كيمياء,4,كلية الصيدلة
C8663,انجليزي,2,كلية الصيدلة
C8664,فيزياء,3,كلية الصيدلة
C8665,مهارات تواصل,4,كلية الصيدلة
C8666,انجليزي,3,كلية الهندسة
C8667,انجليزي,1,كلية الصيدلة
C8668,رياضة,4,كلية الزراعة
C8669,عربي,2,كلية التربية
C8670,كتابة تقارير,3,كلية التربية
C8671,رياضة,3,كلية الهندسة
C8672,فيزياء,2,كلية الزراعة
C8673,مهارات تواصل,4,كلية التربية
C8674,مهارات تواصل,2,كلية الزراعة
C8675,رياضة,1,كلية الزراعة
C8676,رياضة,1,كلية الزراعة
C8677,فيزياء,3,كلية الزراعة
C8678,عربي,3,كلية الهندسة
C8679,كيمياء,3,كلية الهندسة
C8680,انجليزي,1,كلية الزراعة
C8681,كيمياء,1,كلية الهندسة
C8682,مهارات تواصل,4,كلية الهندسة
C8683,انجليزي,4,كلية الصيدلة
C8684,فيزياء,4,كلية التربية
C8685,رياضة,2,كلية الزراعة
C8686,مهارات تواصل,4,كلية الصيدلة
C8687,مهارات تواصل,4,كلية الصيدلة
C8688,رياضة,1,كلية الزراعة
C8689,انجليزي,1,كلية التربية
C8690,كتابة تقارير,1,كلية الهندسة
C8691,مهارات تواصل,2,كلية الصيدلة
C8692,عربي,2,كلية الزراعة
C8693,كيمياء,3,كلية التربية
C8694,كيمياء,2,كلية الزراعة
C8695,مهارات تواصل,3,كلية التربية
C8696,فيزياء,4,كلية الزراعة
C8697,كتابة تقارير,4,كلية الهندسة
C8698,انجليزي,3,كلية الصيدلة
C8699,كيمياء,2,كلية الزراعة
C8700,فيزياء,2,كلية الزراعة
C8701,فيزياء,4,كلية الهندسة
C8702,فيزياء,3,كلية الصيدلة
C8703,رياضة,1,كلية التربية
C8704,كتابة تقارير,2,كلية الهندسة
C8705,كيمياء,1,كلية الزراعة
C8706,رياضة,1,كلية الزراعة
C8707,انجليزي,2,كلية الزراعة
C8708,انجليزي,4,كلية الزراعة
C8709,مهارات تواصل,1,كلية الزراعة
C8710,رياضة,1,كلية الزراعة
C8711,كيمياء,4,كلية الصيدلة
C8712,كتابة تقارير,1,كلية الهندسة
C8713,رياضة,3,كلية الهندسة
C8714,كتابة تقارير,3,كلية الزراعة
C8715,كتابة تقارير,1,كلية الصيدلة
C8716,فيزياء,4,كلية الهندسة
C8717,فيزياء,4,كلية الصيدلة
C8718,رياضة,3,كلية الصيدلة
C8719,كيمياء,3,كلية الصيدلة
C8720,انجليزي,4,كلية الزراعة
C8721,انجليزي,2,كلية الزراعة
C8722,عربي,4,كلية الهندسة
C8723,كيمياء,3,كلية الصيدلة
C8724,كتابة تقارير,3,كلية الزراعة
C8725,فيزياء,1,كلية الزراعة
C8726,فيزياء,2,كلية التربية
C8727,فيزياء,1,كلية التربية
C8728,رياضة,1,كلية الهندسة
C8729,فيزياء,3,كلية الزراعة
C8730,كيمياء,1,كلية الصيدلة
C8731,انجليزي,4,كلية الصيدلة
C8732,كتابة تقارير,4,كلية الزراعة
C8733,فيزياء,3,كلية الزراعة
C8734,كتابة تقارير,1,كلية الصيدلة
C8735,عربي,3,كلية الصيدلة
C8736,رياضة,1,كلية الزراعة
C8737,انجليزي,4,كلية الزراعة
C8738,كتابة تقارير,1,كلية الهندسة
C8739,انجليزي,3,كلية التربية
C8740,انجليزي,4,كلية الصيدلة
C8741,كتابة تقارير,3,كلية الصيدلة
C8742,كيمياء,3,كلية الزراعة
C8743,كيمياء,1,كلية الصيدلة
C8744,رياضة,1,كلية الصيدلة
C8745,فيزياء,3,كلية الصيدلة
C8746,رياضة,2,كلية الصيدلة
C8747,عربي,4,كلية التربية
C8748,كتابة تقارير,1,كلية الزراعة
C8749,انجليزي,1,كلية الزراعة
C8750,مهارات تواصل,4,كلية الزراعة
C8751,مهارات تواصل,1,كلية الهندسة
C8752,انجليزي,4,كلية الصيدلة
C8753,كيمياء,4,كلية الصيدلة
C8754,رياضة,3,كلية الصيدلة
C8755,رياضة,1,كلية الصيدلة
C8756,كيمياء,4,كلية الزراعة
C8757,فيزياء,3,كلية الصيدلة
C8758,كيمياء,4,كلية الزراعة
C8759,فيزياء,3,كلية الصيدلة
C8760,فيزياء,1,كلية التربية
C8761,انجليزي,4,كلية الصيدلة
C8762,كتابة تقارير,1,كلية الصيدلة
C8763,كتابة تقارير,2,كلية الصيدلة
C8764,كتابة تقارير,3,كلية الصيدلة
C8765,عربي,3,كلية الصيدلة
C8766,كيمياء,3,كلية الهندسة
C8767,رياضة,4,كلية الزراعة
C8768,رياضة,1,كلية الهندسة
C8769,رياضة,1,كلية الهندسة
C8770,كيمياء,4,كلية الصيدلة
C8771,كتابة تقارير,2,كلية التربية
C8772,فيزياء,3,كلية الهندسة
C8773,كتابة تقارير,4,كلية الزراعة
C8774,فيزياء,4,كلية الزراعة
C8775,مهارات تواصل,2,كلية الزراعة
C8776,رياضة,3,كلية التربية
C8777,فيزياء,2,كلية الصيدلة
C8778,مهارات تواصل,1,كلية الصيدلة
C8779,كتابة تقارير,4,كلية الصيدلة
C8780,مهارات تواصل,2,كلية الزراعة
C8781,انجليزي,1,كلية الزراعة
C8782,مهارات تواصل,4,كلية الهندسة
C8783,رياضة,2,كلية الصيدلة
C8784,فيزياء,3,كلية الزراعة
C8785,كيمياء,4,كلية التربية
C8786,كيمياء,3,كلية التربية
C8787,كتابة تقارير,1,كلية الهندسة
C8788,رياضة,3,كلية الزراعة
C8789,انجليزي,4,كلية الزراعة
C8790,فيزياء,3,كلية الزراعة
C8791,رياضة,2,كلية الصيدلة
C8792,فيزياء,1,كلية الصيدلة
C8793,مهارات تواصل,3,كلية التربية
C8794,فيزياء,3,كلية الصيدلة
C8795,عربي,3,كلية التربية
C8796,كتابة تقارير,3,كلية الزراعة
C8797,رياضة,3,كلية الزراعة
C8798,رياضة,1,كلية الصيدلة
C8799,كيمياء,4,كلية الزراعة
C8800,كتابة تقارير,1,كلية الصيدلة
C8801,كتابة تقارير,4,كلية الصيدلة
C8802,عربي,2,كلية الصيدلة
C8803,مهارات تواصل,2,كلية الصيدلة
C8804,انجليزي,3,كلية الزراعة
C8805,كتابة تقارير,3,كلية الزراعة
C8806,كيمياء,3,كلية الزراعة
C8807,مهارات تواصل,4,كلية الصيدلة
C8808,كتابة تقارير,3,كلية الزراعة
C8809,انجليزي,3,كلية الزراعة
C8810,رياضة,3,كلية الصيدلة
C8811,فيزياء,4,كلية الزراعة
C8812,انجليزي,2,كلية الصيدلة
C8813,مهارات تواصل,2,كلية الهندسة
C8814,انجليزي,1,كلية الصيدلة
C8815,كيمياء,4,كلية الزراعة
C8816,مهارات تواصل,3,كلية الزراعة
C8817,رياضة,2,كلية الصيدلة
C8818,فيزياء,1,كلية الزراعة
C8819,فيزياء,4,كلية التربية
C8820,مهارات تواصل,2,كلية الزراعة
C8821,انجليزي,4,كلية التربية
C8822,مهارات تواصل,1,كلية الهندسة
C8823,عربي,1,كلية التربية
C8824,مهارات تواصل,2,كلية الصيدلة
C8825,كيمياء,2,كلية الزراعة
C8826,انجليزي,1,كلية التربية
C8827,كيمياء,4,كلية التربية
C8828,انجليزي,2,كلية الصيدلة
C8829,رياضة,1,كلية التربية
C8830,رياضة,1,كلية الصيدلة
C8831,عربي,1,كلية التربية
C8832,كيمياء,2,كلية التربية
C8833,انجليزي,3,كلية الزراعة
C8834,كيمياء,2,كلية الصيدلة
C8835,مهارات تواصل,1,كلية التربية
C8836,انجليزي,3,كلية الهندسة
C8837,كتابة تقارير,4,كلية التربية
C8838,كيمياء,3,كلية الصيدلة
C8839,عربي,4,كلية الصيدلة
C8840,رياضة,1,كلية الصيدلة
C8841,فيزياء,3,كلية الصيدلة
C8842,رياضة,1,كلية الصيدلة
C8843,كيمياء,1,كلية الزراعة
C8844,كتابة تقارير,4,كلية الهندسة
C8845,رياضة,3,كلية الزراعة
C8846,مهارات تواصل,4,كلية التربية
C8847,كتابة تقارير,4,كلية التربية
C8848,كتابة تقارير,1,كلية الزراعة
C8849,عربي,3,كلية التربية
C8850,رياضة,1,كلية التربية
C8851,مهارات تواصل,4,كلية الزراعة
C8852,رياضة,2,كلية التربية
C8853,عربي,4,كلية الزراعة
C8854,مهارات تواصل,4,كلية الصيدلة
C8855,مهارات تواصل,4,كلية الصيدلة
C8856,انجليزي,2,كلية الزراعة
C8857,انجليزي,2,كلية التربية
C8858,رياضة,1,كلية الهندسة
C8859,فيزياء,2,كلية الزراعة
C8860,رياضة,3,كلية الزراعة
C8861,مهارات تواصل,2,كلية الزراعة
C8862,رياضة,2,كلية الصيدلة
C8863,عربي,1,كلية الصيدلة
C8864,كتابة تقارير,1,كلية التربية
C8865,كيمياء,3,كلية الزراعة
C8866,عربي,4,كلية الهندسة
C8867,كتابة تقارير,1,كلية الصيدلة
C8868,عربي,3,كلية الهندسة
C8869,كتابة تقارير,1,كلية الصيدلة
C8870,كيمياء,4,كلية الزراعة
C8871,عربي,1,كلية الصيدلة
C8872,كتابة تقارير,4,كلية الزراعة
C8873,عربي,3,كلية الصيدلة
C8874,عربي,4,كلية الزراعة
C8875,مهارات تواصل,1,كلية التربية
C8876,عربي,1,كلية الهندسة
C8877,كتابة تقارير,3,كلية الزراعة
C8878,كتابة تقارير,4,كلية الزراعة
C8879,كيمياء,4,كلية الصيدلة
C8880,كتابة تقارير,1,كلية الصيدلة
C8881,انجليزي,1,كلية الزراعة
C8882,كيمياء,4,كلية الزراعة
C8883,رياضة,3,كلية الزراعة
C8884,كيمياء,1,كلية التربية
C8885,انجليزي,1,كلية التربية
C8886,مهارات تواصل,1,كلية الهندسة
C8887,فيزياء,4,كلية الصيدلة
C8888,كتابة تقارير,1,كلية الهندسة
C8889,فيزياء,1,كلية الزراعة
C8890,مهارات تواصل,4,كلية الصيدلة
C8891,كتابة تقارير,3,كلية الزراعة
C8892,انجليزي,1,كلية الهندسة
C8893,عربي,3,كلية الصيدلة
C8894,فيزياء,4,كلية الزراعة
C8895,فيزياء,1,كلية التربية
C8896,رياضة,3,كلية الزراعة
C8897,رياضة,3,كلية الصيدلة
C8898,كيمياء,1,كلية الهندسة
C8899,كتابة تقارير,2,كلية التربية
C8900,رياضة,3,كلية الصيدلة
C8901,كيمياء,1,كلية الصيدلة
C8902,عربي,2,كلية الصيدلة
C8903,كتابة تقارير,4,كلية الهندسة
C8904,كتابة تقارير,1,كلية الصيدلة
C8905,فيزياء,4,كلية الصيدلة
C8906,كيمياء,4,كلية الهندسة
C8907,مهارات تواصل,4,كلية التربية
C8908,مهارات تواصل,4,كلية الهندسة
C8909,عربي,1,كلية التربية
C8910,رياضة,3,كلية الزراعة
C8911,عربي,4,كلية الزراعة
C8912,مهارات تواصل,1,كلية الصيدلة
C8913,مهارات تواصل,4,كلية الهندسة
C8914,انجليزي,1,كلية الزراعة
C8915,انجليزي,4,كلية الزراعة
C8916,عربي,3,كلية التربية
C8917,كيمياء,1,كلية الزراعة
C8918,عربي,4,كلية الزراعة
C8919,انجليزي,3,كلية الصيدلة
C8920,كيمياء,3,كلية التربية
C8921,رياضة,1,كلية الهندسة
C8922,رياضة,3,كلية الصيدلة
C8923,انجليزي,2,كلية الزراعة
C8924,رياضة,3,كلية الهندسة
C8925,مهارات تواصل,2,كلية الصيدلة
C8926,كتابة تقارير,3,كلية الزراعة
C8927,كيمياء,4,كلية الزراعة
C8928,انجليزي,1,كلية الصيدلة
C8929,رياضة,4,كلية الهندسة
C8930,كتابة تقارير,4,كلية التربية
C8931,كتابة تقارير,2,كلية الهندسة
C8932,مهارات تواصل,1,كلية الهندسة
C8933,عربي,4,كلية التربية
C8934,فيزياء,1,كلية الصيدلة
C8935,فيزياء,1,كلية الزراعة
C8936,كيمياء,1,كلية الصيدلة
C8937,فيزياء,2,كلية الهندسة
C8938,انجليزي,2,كلية الهندسة
C8939,مهارات تواصل,1,كلية الصيدلة
C8940,فيزياء,3,كلية الهندسة
C8941,انجليزي,2,كلية الهندسة
C8942,كتابة تقارير,4,كلية الصيدلة
C8943,رياضة,4,كلية الزراعة
C8944,مهارات تواصل,4,كلية التربية
