StudentID,CourseID,Semester,Year,Grade
20255535,C9138,الفصل الثاني,2023,64
20253729,C5084,الفصل الأول,2020,53
20254181,C0434,الفصل الأول,2021,78
20257566,C2348,الفصل الثاني,2023,66
20256593,C6971,الفصل الثاني,2021,52
20253703,C6860,الفصل الثاني,2022,80
20254106,C7316,الفصل الأول,2023,93
20250354,C7555,الفصل الثاني,2022,55
20256658,C7865,الفصل الأول,2022,92
20252720,C5794,الفصل الأول,2022,72
20257382,C4232,الفصل الأول,2022,70
20259794,C8760,الفصل الأول,2022,58
20257739,C5950,الفصل الأول,2020,69
20254647,C0825,الفصل الأول,2023,74
20253334,C8580,الفصل الأول,2021,83
20250071,C5301,الفصل الثاني,2023,76
20259125,C2869,الفصل الثاني,2021,63
20254128,C7830,الفصل الأول,2021,63
20256354,C9582,الفصل الثاني,2020,90
20256899,C2765,الفصل الثاني,2023,52
20251474,C0064,الفصل الثاني,2023,78
20258591,C8810,الفصل الثاني,2022,91
20256514,C0051,الفصل الثاني,2022,51
20253098,C5763,الفصل الأول,2020,84
20259529,C1764,الفصل الثاني,2023,73
20252392,C3323,الفصل الثاني,2022,85
20258257,C1400,الفصل الأول,2020,70
20254507,C0234,الفصل الأول,2020,66
20254422,C3639,الفصل الأول,2021,99
20258888,C0482,الفصل الأول,2021,70
20258038,C4396,الفصل الأول,2022,75
20252299,C9310,الفصل الأول,2022,71
20254791,C8376,الفصل الأول,2020,75
20252512,C1326,الفصل الثاني,2021,61
20250341,C8636,الفصل الثاني,2020,64
20259807,C3994,الفصل الأول,2022,97
20252855,C7281,الفصل الأول,2022,91
20259192,C1121,الفصل الثاني,2022,84
20255239,C9714,الفصل الثاني,2020,72
20257469,C9942,الفصل الأول,2023,73
20253833,C6037,الفصل الأول,2023,76
20250753,C7381,الفصل الثاني,2022,73
20258606,C5941,الفصل الثاني,2022,59
20254588,C3705,الفصل الثاني,2020,71
20257322,C4941,الفصل الثاني,2023,55
20256585,C0490,الفصل الثاني,2023,54
20258945,C4405,الفصل الأول,2023,99
20252216,C3866,الفصل الثاني,2023,88
20252587,C7940,الفصل الأول,2023,62
20255832,C3696,الفصل الثاني,2021,57
20256130,C3767,الفصل الثاني,2023,57
20255741,C7140,الفصل الأول,2021,88
20259013,C7923,الفصل الثاني,2022,95
20257466,C4814,الفصل الثاني,2021,90
20254683,C9252,الفصل الثاني,2022,63
20250997,C3249,الفصل الثاني,2021,98
20252074,C6285,الفصل الثاني,2021,67
20250340,C1485,الفصل الأول,2021,75
20251649,C7994,الفصل الأول,2023,90
20258204,C2166,الفصل الثاني,2023,53
20258214,C0114,الفصل الأول,2022,87
20251425,C8030,الفصل الأول,2022,65
20250003,C5304,الفصل الثاني,2022,78
20256706,C7435,الفصل الثاني,2022,56
20252045,C2186,الفصل الأول,2020,60
20259607,C2808,الفصل الأول,2020,92
20258148,C3535,الفصل الأول,2023,94
20256322,C0387,الفصل الأول,2023,54
20253721,C5373,الفصل الأول,2021,98
20259449,C2892,الفصل الأول,2023,76
20257763,C8321,الفصل الأول,2022,80
20253860,C8448,الفصل الثاني,2021,97
20250915,C0444,الفصل الثاني,2021,79
20258151,C6707,الفصل الأول,2023,83
20258302,C7981,الفصل الثاني,2021,64
20258559,C4179,الفصل الأول,2021,75
20251923,C3465,الفصل الأول,2023,95
20258520,C0289,الفصل الثاني,2023,86
20251779,C3620,الفصل الأول,2023,53
20258210,C9771,الفصل الأول,2021,97
20255970,C6899,الفصل الأول,2022,86
20252464,C0856,الفصل الأول,2020,95
20259005,C6116,الفصل الأول,2021,61
20252206,C8540,الفصل الأول,2020,71
20252775,C4973,الفصل الأول,2020,57
20258403,C5681,الفصل الثاني,2020,79
20259873,C4902,الفصل الأول,2021,94
20253862,C9004,الفصل الثاني,2020,66
20253533,C9348,الفصل الثاني,2022,63
20251039,C5660,الفصل الثاني,2022,83
20254660,C1689,الفصل الثاني,2021,82
20253399,C5500,الفصل الأول,2022,87
20250142,C4665,الفصل الثاني,2021,93
20255537,C4802,الفصل الأول,2023,50
20252096,C2141,الفصل الأول,2022,77
20252733,C3573,الفصل الأول,2020,63
20252390,C9247,الفصل الأول,2022,61
20255663,C2667,الفصل الأول,2021,76
20255549,C1480,الفصل الثاني,2021,52
20252660,C5475,الفصل الثاني,2022,72
20258046,C4549,الفصل الأول,2022,64
20258685,C7970,الفصل الأول,2020,88
20252295,C3922,الفصل الأول,2020,85
20252099,C0303,الفصل الثاني,2022,72
20252399,C9734,الفصل الثاني,2020,54
20251397,C2468,الفصل الأول,2021,84
20258424,C1681,الفصل الثاني,2022,52
20252281,C1158,الفصل الثاني,2022,54
20250271,C1251,الفصل الأول,2021,74
20252440,C2827,الفصل الثاني,2020,94
20250498,C3499,الفصل الثاني,2023,58
20256969,C6460,الفصل الأول,2020,71
20256126,C2950,الفصل الثاني,2020,76
20254471,C2662,الفصل الثاني,2022,52
20254287,C1812,الفصل الأول,2023,76
20256929,C2906,الفصل الثاني,2020,65
20252687,C8724,الفصل الثاني,2023,65
20254634,C3720,الفصل الأول,2020,87
20259115,C1208,الفصل الأول,2023,89
20255649,C1555,الفصل الثاني,2022,90
20253105,C9584,الفصل الثاني,2022,58
20259920,C8088,الفصل الأول,2023,95
20250524,C6624,الفصل الثاني,2021,99
20256925,C7234,الفصل الأول,2023,58
20251289,C6601,الفصل الثاني,2021,56
20256770,C8215,الفصل الثاني,2021,51
20258399,C7664,الفصل الثاني,2020,99
20254771,C4485,الفصل الأول,2020,72
20256730,C4864,الفصل الثاني,2023,75
20251374,C8488,الفصل الثاني,2023,94
20258432,C9611,الفصل الثاني,2021,50
20253680,C2916,الفصل الأول,2022,81
20258329,C9876,الفصل الثاني,2021,76
20253966,C0477,الفصل الثاني,2023,93
20254129,C4576,الفصل الأول,2021,67
20253190,C2204,الفصل الثاني,2020,56
20251952,C0831,الفصل الثاني,2023,88
20250208,C5361,الفصل الثاني,2022,93
20259828,C6756,الفصل الثاني,2020,50
20251752,C2154,الفصل الأول,2022,71
20258416,C1702,الفصل الأول,2022,52
20253916,C8535,الفصل الأول,2021,92
20255384,C8516,الفصل الأول,2022,88
20256449,C1968,الفصل الثاني,2022,85
20257454,C4742,الفصل الأول,2023,95
20253240,C5444,الفصل الأول,2020,76
20254617,C6755,الفصل الثاني,2022,66
20254527,C8063,الفصل الثاني,2023,71
20252915,C1672,الفصل الثاني,2021,77
20253564,C9421,الفصل الثاني,2021,94
20250726,C6240,الفصل الثاني,2020,87
20256781,C0191,الفصل الأول,2023,60
20258922,C3839,الفصل الأول,2021,61
20255652,C2262,الفصل الثاني,2023,56
20258849,C2328,الفصل الأول,2020,99
20252394,C9385,الفصل الأول,2021,82
20252947,C0168,الفصل الأول,2023,89
20257018,C0350,الفصل الأول,2022,57
20257343,C1313,الفصل الأول,2023,98
20257735,C3439,الفصل الأول,2021,86
20256663,C4796,الفصل الأول,2020,57
20257367,C9882,الفصل الثاني,2022,87
20252990,C5934,الفصل الثاني,2022,67
20258700,C4037,الفصل الأول,2023,94
20255890,C6021,الفصل الثاني,2020,93
20256253,C1794,الفصل الأول,2020,64
20251085,C5757,الفصل الثاني,2020,65
20250508,C9945,الفصل الأول,2022,99
20251488,C1856,الفصل الثاني,2021,90
20259856,C3777,الفصل الثاني,2023,96
20258938,C5533,الفصل الثاني,2022,53
20256748,C7919,الفصل الأول,2022,82
20256914,C8855,الفصل الثاني,2020,68
20257764,C1515,الفصل الثاني,2022,89
20252484,C4404,الفصل الأول,2022,53
20256006,C2591,الفصل الأول,2022,66
20254732,C2050,الفصل الأول,2022,81
20259252,C0899,الفصل الثاني,2023,81
20256809,C2116,الفصل الأول,2020,61
20255613,C2081,الفصل الثاني,2023,73
20255502,C2245,الفصل الأول,2021,73
20252519,C8284,الفصل الأول,2021,68
20250386,C2925,الفصل الأول,2022,89
20255612,C8758,الفصل الأول,2020,71
20256142,C9413,الفصل الثاني,2021,87
20259760,C8809,الفصل الثاني,2022,53
20251626,C0643,الفصل الأول,2021,62
20252728,C5749,الفصل الثاني,2021,74
20252854,C4859,الفصل الأول,2023,80
20250025,C9891,الفصل الثاني,2020,93
20251148,C3101,الفصل الأول,2023,61
20251433,C0952,الفصل الأول,2023,84
20256231,C6747,الفصل الثاني,2021,75
20252774,C0398,الفصل الأول,2022,79
20252687,C8296,الفصل الأول,2021,72
20257863,C4539,الفصل الثاني,2021,58
20255154,C0969,الفصل الثاني,2021,91
20254159,C8994,الفصل الثاني,2023,55
20259209,C6854,الفصل الثاني,2021,51
20256844,C2216,الفصل الأول,2023,96
20255480,C4531,الفصل الثاني,2020,84
20250801,C8050,الفصل الأول,2022,88
20259969,C4391,الفصل الثاني,2021,69
20254465,C8995,الفصل الأول,2021,89
20252425,C1333,الفصل الأول,2020,77
20259828,C8259,الفصل الأول,2020,90
20252442,C4053,الفصل الأول,2020,92
20259398,C8191,الفصل الأول,2021,86
20250663,C6655,الفصل الأول,2021,84
20259350,C2196,الفصل الأول,2022,56
20257072,C5487,الفصل الثاني,2021,96
20253651,C0835,الفصل الثاني,2022,77
20256989,C6328,الفصل الأول,2022,68
20253615,C3513,الفصل الثاني,2023,56
20255932,C6412,الفصل الأول,2022,98
20251746,C3299,الفصل الثاني,2023,50
20250979,C1457,الفصل الثاني,2022,66
20250490,C5904,الفصل الأول,2021,57
20255172,C0578,الفصل الأول,2023,60
20259574,C2002,الفصل الأول,2023,89
20250765,C3341,الفصل الأول,2020,63
20258722,C8245,الفصل الأول,2020,86
20256476,C4143,الفصل الأول,2023,50
20259286,C0093,الفصل الثاني,2022,55
20252498,C7251,الفصل الأول,2022,56
20257494,C3790,الفصل الثاني,2020,81
20254893,C7579,الفصل الأول,2020,87
20251712,C0804,الفصل الأول,2021,75
20251314,C2512,الفصل الأول,2020,54
20256684,C0806,الفصل الأول,2022,95
20257791,C0346,الفصل الأول,2023,99
20257853,C6999,الفصل الأول,2021,66
20251031,C1916,الفصل الأول,2023,88
20259952,C4095,الفصل الأول,2021,64
20251316,C5487,الفصل الأول,2020,83
20258584,C4003,الفصل الأول,2022,74
20254833,C2551,الفصل الثاني,2023,93
20253731,C0459,الفصل الأول,2022,57
20254318,C1464,الفصل الثاني,2020,68
20258677,C4519,الفصل الثاني,2021,77
20258415,C6429,الفصل الثاني,2023,77
20258480,C6359,الفصل الثاني,2021,55
20258910,C8778,الفصل الثاني,2023,94
20258678,C8285,الفصل الثاني,2023,76
20250002,C1106,الفصل الأول,2020,83
20259268,C9148,الفصل الثاني,2023,70
20257541,C7533,الفصل الثاني,2022,58
20258176,C4420,الفصل الأول,2023,70
20256052,C0074,الفصل الثاني,2023,72
20250062,C9378,الفصل الثاني,2020,66
20257394,C9792,الفصل الأول,2020,70
20257065,C8861,الفصل الثاني,2021,99
20252930,C0723,الفصل الثاني,2022,67
20254360,C5550,الفصل الثاني,2020,89
20254362,C1555,الفصل الأول,2021,72
20251519,C6374,الفصل الثاني,2023,67
20253344,C4274,الفصل الأول,2022,92
20257766,C8125,الفصل الأول,2023,56
20259122,C7889,الفصل الأول,2020,76
20252329,C8238,الفصل الأول,2021,52
20256780,C7940,الفصل الأول,2020,88
20255728,C8225,الفصل الثاني,2021,62
20259513,C0122,الفصل الأول,2020,81
20251180,C8223,الفصل الثاني,2023,66
20255822,C1032,الفصل الثاني,2020,50
20254486,C4885,الفصل الثاني,2022,62
20258356,C9872,الفصل الثاني,2022,59
20253982,C0596,الفصل الأول,2021,83
20251170,C9108,الفصل الأول,2022,87
20254891,C6982,الفصل الأول,2022,88
20256012,C0190,الفصل الأول,2023,88
20255548,C8816,الفصل الثاني,2022,84
20256039,C4027,الفصل الثاني,2023,75
20257156,C4343,الفصل الأول,2021,80
20252623,C5316,الفصل الثاني,2021,69
20258059,C1394,الفصل الثاني,2020,58
20258675,C5893,الفصل الثاني,2023,69
20251086,C7212,الفصل الثاني,2023,91
20250931,C4605,الفصل الثاني,2022,99
20253717,C7915,الفصل الثاني,2023,78
20251520,C8399,الفصل الأول,2023,93
20256056,C0502,الفصل الثاني,2021,85
20252970,C8459,الفصل الأول,2020,97
20252388,C5452,الفصل الأول,2023,63
20258086,C2969,الفصل الأول,2022,89
20253887,C1167,الفصل الأول,2023,52
20256149,C9333,الفصل الثاني,2023,90
20257201,C1831,الفصل الأول,2020,52
20254942,C5917,الفصل الأول,2023,78
20251896,C0998,الفصل الثاني,2023,66
20256146,C0777,الفصل الأول,2020,58
20253634,C9905,الفصل الثاني,2023,80
20259177,C3463,الفصل الثاني,2020,76
20259076,C3312,الفصل الثاني,2022,53
20257098,C2421,الفصل الأول,2020,56
20258420,C6085,الفصل الثاني,2022,82
20257785,C2599,الفصل الثاني,2020,87
20254102,C7027,الفصل الأول,2022,62
20251329,C6428,الفصل الثاني,2022,61
20254225,C6685,الفصل الثاني,2020,71
20259712,C7490,الفصل الأول,2022,88
20250670,C5903,الفصل الثاني,2022,57
20259349,C9237,الفصل الأول,2023,59
20258226,C0651,الفصل الأول,2021,65
20251211,C9547,الفصل الثاني,2020,68
20252097,C9801,الفصل الأول,2021,61
20259491,C6570,الفصل الأول,2021,87
20259812,C8550,الفصل الأول,2020,62
20251151,C1657,الفصل الثاني,2020,53
20250262,C2682,الفصل الثاني,2023,67
20253645,C8577,الفصل الثاني,2023,96
20254699,C1253,الفصل الثاني,2022,76
20254159,C9714,الفصل الأول,2022,77
20257410,C7523,الفصل الثاني,2023,89
20250212,C6593,الفصل الأول,2021,51
20252513,C7426,الفصل الأول,2020,67
20255879,C6288,الفصل الثاني,2022,83
20256413,C1392,الفصل الثاني,2021,66
20258404,C3717,الفصل الثاني,2020,98
20256711,C6022,الفصل الثاني,2021,89
20256779,C1125,الفصل الثاني,2021,69
20255077,C3312,الفصل الأول,2022,61
20251504,C0031,الفصل الثاني,2023,53
20251400,C8337,الفصل الأول,2023,57
20256380,C1743,الفصل الأول,2022,55
20252449,C7183,الفصل الأول,2021,75
20253362,C0476,الفصل الثاني,2021,57
20252092,C1807,الفصل الثاني,2022,89
20254016,C1649,الفصل الأول,2021,92
20257505,C7244,الفصل الأول,2020,55
20256868,C7569,الفصل الثاني,2023,85
20252336,C7880,الفصل الثاني,2022,64
20259974,C3661,الفصل الأول,2023,76
20253606,C4563,الفصل الثاني,2020,61
20255684,C9033,الفصل الأول,2023,71
20251527,C4089,الفصل الثاني,2023,53
20250258,C0989,الفصل الأول,2022,63
20255562,C7419,الفصل الأول,2020,72
20252076,C9951,الفصل الأول,2020,72
20258652,C9016,الفصل الثاني,2021,62
20254856,C9151,الفصل الأول,2023,81
20257060,C9458,الفصل الأول,2021,58
20253035,C2208,الفصل الأول,2021,67
20259433,C2819,الفصل الثاني,2022,53
20251661,C3691,الفصل الأول,2020,83
20251718,C8832,الفصل الأول,2022,80
20255722,C9815,الفصل الأول,2020,61
20255225,C5526,الفصل الأول,2022,70
20256099,C5311,الفصل الثاني,2023,86
20255014,C6086,الفصل الثاني,2021,88
20253325,C4759,الفصل الثاني,2021,95
20256831,C7440,الفصل الأول,2020,85
20256111,C2741,الفصل الثاني,2020,70
20258489,C5242,الفصل الأول,2021,87
20251796,C0465,الفصل الأول,2023,71
20251082,C1795,الفصل الأول,2021,81
20258658,C3197,الفصل الثاني,2021,61
20250877,C6690,الفصل الثاني,2020,70
20258246,C1971,الفصل الثاني,2023,75
20253833,C3037,الفصل الأول,2023,88
20257638,C8042,الفصل الأول,2021,65
20250845,C6500,الفصل الأول,2020,77
20251050,C2532,الفصل الأول,2020,52
20258932,C4204,الفصل الأول,2020,77
20251711,C4117,الفصل الثاني,2022,80
20255937,C3653,الفصل الأول,2020,92
20256168,C8141,الفصل الأول,2020,98
20255302,C8055,الفصل الأول,2021,58
20253211,C1838,الفصل الأول,2021,88
20250893,C0257,الفصل الأول,2021,69
20252257,C5655,الفصل الأول,2021,87
20252196,C0692,الفصل الأول,2022,67
20251471,C0946,الفصل الثاني,2020,66
20257096,C3218,الفصل الثاني,2022,75
20251921,C7449,الفصل الثاني,2021,99
20256681,C6338,الفصل الأول,2021,86
20258922,C1383,الفصل الأول,2022,58
20255629,C4317,الفصل الثاني,2023,59
20252061,C4841,الفصل الأول,2022,88
20254706,C5781,الفصل الأول,2022,91
20259613,C8410,الفصل الأول,2021,51
20250744,C9007,الفصل الثاني,2020,50
20252724,C3787,الفصل الأول,2022,81
20256720,C1555,الفصل الثاني,2022,91
20251891,C2840,الفصل الأول,2022,66
20254873,C9110,الفصل الأول,2021,54
20255923,C1299,الفصل الأول,2020,61
20251727,C2612,الفصل الأول,2020,64
20259175,C8946,الفصل الأول,2021,97
20257893,C2847,الفصل الأول,2020,88
20259372,C8620,الفصل الأول,2022,55
20259901,C2368,الفصل الثاني,2021,98
20258439,C1064,الفصل الأول,2022,93
20259003,C0556,الفصل الأول,2022,70
20256922,C5262,الفصل الأول,2023,82
20251848,C4305,الفصل الأول,2022,90
20255750,C9449,الفصل الأول,2022,94
20250482,C7268,الفصل الأول,2021,60
20257125,C7205,الفصل الثاني,2023,69
20254059,C6358,الفصل الأول,2022,89
20252673,C6430,الفصل الأول,2020,57
20252971,C4873,الفصل الأول,2021,91
20252463,C8826,الفصل الثاني,2021,83
20257177,C3234,الفصل الأول,2022,73
20256891,C4711,الفصل الأول,2022,96
20250618,C6858,الفصل الأول,2020,76
20254240,C3043,الفصل الثاني,2021,58
20257068,C2884,الفصل الثاني,2022,60
20258000,C1428,الفصل الثاني,2022,85
20256058,C5282,الفصل الثاني,2021,85
20259963,C2321,الفصل الثاني,2021,92
20255161,C8857,الفصل الأول,2023,74
20259592,C0942,الفصل الثاني,2020,76
20254087,C8935,الفصل الثاني,2020,83
20250098,C5900,الفصل الأول,2022,88
20255355,C8704,الفصل الأول,2020,70
20257482,C7798,الفصل الأول,2022,87
20258966,C9218,الفصل الأول,2021,97
20255951,C0110,الفصل الأول,2020,71
20257272,C0751,الفصل الثاني,2022,61
20259167,C0029,الفصل الثاني,2022,90
20254480,C7964,الفصل الأول,2023,88
20253929,C7478,الفصل الأول,2022,71
20256855,C5473,الفصل الثاني,2022,82
20254077,C5567,الفصل الثاني,2021,86
20254394,C5776,الفصل الثاني,2023,55
20252546,C7205,الفصل الثاني,2020,66
20257482,C9463,الفصل الثاني,2021,63
20254092,C3416,الفصل الأول,2021,98
20258163,C5640,الفصل الأول,2022,66
20250525,C7123,الفصل الأول,2023,74
20250385,C4786,الفصل الثاني,2021,88
20251446,C0354,الفصل الأول,2022,62
20254718,C6918,الفصل الأول,2022,75
20258764,C0675,الفصل الأول,2023,58
20255066,C5588,الفصل الثاني,2020,63
20253829,C6033,الفصل الأول,2021,74
20250577,C8906,الفصل الأول,2021,70
20258006,C2340,الفصل الثاني,2020,74
20255478,C1668,الفصل الأول,2021,94
20255871,C5183,الفصل الأول,2020,76
20259339,C1899,الفصل الثاني,2021,75
20253562,C8014,الفصل الأول,2021,73
20250632,C8562,الفصل الأول,2020,96
20254078,C7497,الفصل الأول,2021,96
20258578,C0303,الفصل الأول,2020,55
20255766,C6074,الفصل الثاني,2022,92
20252883,C9917,الفصل الأول,2023,62
20250203,C0535,الفصل الثاني,2022,82
20258020,C0962,الفصل الأول,2020,50
20258006,C0619,الفصل الأول,2023,76
20250419,C4644,الفصل الأول,2022,92
20256339,C2463,الفصل الثاني,2021,96
20259095,C1972,الفصل الأول,2022,72
20257855,C7770,الفصل الأول,2022,88
20259684,C8168,الفصل الأول,2021,78
20258051,C8715,الفصل الثاني,2020,52
20255072,C8904,الفصل الثاني,2021,59
20250459,C9186,الفصل الأول,2020,58
20251821,C7649,الفصل الثاني,2020,54
20253727,C9832,الفصل الثاني,2023,53
20253054,C7584,الفصل الثاني,2023,100
20256282,C1783,الفصل الأول,2022,51
20258176,C3986,الفصل الثاني,2021,99
20257276,C5532,الفصل الثاني,2023,78
20253853,C3053,الفصل الأول,2020,64
20255598,C3625,الفصل الأول,2022,88
20256243,C3741,الفصل الثاني,2021,93
20259254,C9983,الفصل الأول,2021,72
20259450,C7254,الفصل الثاني,2020,63
20258391,C4953,الفصل الأول,2022,96
20251175,C7967,الفصل الثاني,2023,70
20254743,C1290,الفصل الأول,2020,56
20254845,C6639,الفصل الأول,2023,94
20254355,C4828,الفصل الأول,2021,85
20257332,C2382,الفصل الأول,2021,51
20253833,C6120,الفصل الثاني,2022,64
20254190,C2592,الفصل الأول,2022,80
20252405,C3562,الفصل الأول,2022,52
20252218,C5232,الفصل الثاني,2021,91
20250940,C0940,الفصل الأول,2023,91
20256228,C3219,الفصل الأول,2021,80
20253944,C4569,الفصل الأول,2023,60
20258779,C2504,الفصل الأول,2023,64
20256423,C4994,الفصل الثاني,2023,94
20256519,C4652,الفصل الثاني,2020,53
20251429,C8630,الفصل الثاني,2023,77
20250795,C0961,الفصل الثاني,2020,74
20253825,C8855,الفصل الثاني,2020,79
20258955,C9963,الفصل الأول,2021,53
20257224,C6358,الفصل الثاني,2023,83
20253591,C0981,الفصل الثاني,2020,91
20251006,C2307,الفصل الثاني,2021,69
20251199,C3597,الفصل الثاني,2021,63
20259683,C6102,الفصل الثاني,2021,68
20258323,C9479,الفصل الأول,2022,56
20253581,C6217,الفصل الثاني,2021,94
20259739,C9881,الفصل الأول,2022,58
20258594,C5651,الفصل الأول,2020,55
20254476,C1639,الفصل الأول,2021,67
20259105,C1683,الفصل الأول,2022,91
20251210,C5608,الفصل الأول,2022,85
20252127,C8324,الفصل الثاني,2020,73
20257195,C9645,الفصل الثاني,2023,70
20251895,C5681,الفصل الثاني,2021,74
20252521,C8507,الفصل الثاني,2022,63
20255881,C5350,الفصل الثاني,2023,76
20257053,C8378,الفصل الأول,2022,96
20255575,C3110,الفصل الثاني,2023,66
20258065,C0715,الفصل الثاني,2022,54
20253078,C8270,الفصل الثاني,2022,57
20251463,C9142,الفصل الأول,2023,86
20252300,C6256,الفصل الثاني,2020,82
20258056,C1851,الفصل الأول,2020,73
20256951,C2351,الفصل الأول,2021,66
20252730,C0040,الفصل الأول,2022,58
20258077,C5324,الفصل الأول,2021,59
20255738,C6736,الفصل الأول,2023,74
20259141,C8487,الفصل الثاني,2022,88
20254632,C1245,الفصل الأول,2023,81
20258224,C1178,الفصل الثاني,2021,97
20257169,C1909,الفصل الثاني,2020,95
20254618,C0397,الفصل الثاني,2023,82
20259881,C3314,الفصل الأول,2021,99
20257358,C3149,الفصل الثاني,2023,73
20256636,C2893,الفصل الأول,2023,69
20258917,C6026,الفصل الأول,2023,76
20259976,C9436,الفصل الثاني,2021,67
20255265,C8797,الفصل الثاني,2023,68
20257220,C4825,الفصل الثاني,2020,91
20254740,C5486,الفصل الأول,2020,74
20259822,C8917,الفصل الأول,2023,59
20259073,C1352,الفصل الأول,2022,74
20255865,C8374,الفصل الأول,2023,77
20254626,C4059,الفصل الثاني,2022,84
20251005,C3188,الفصل الثاني,2020,60
20252902,C2415,الفصل الثاني,2020,81
20257939,C8779,الفصل الأول,2022,74
20256532,C3826,الفصل الثاني,2022,66
20259924,C0788,الفصل الأول,2023,73
20257640,C1198,الفصل الأول,2020,80
20250216,C8261,الفصل الأول,2020,75
20254968,C0795,الفصل الأول,2021,63
20254225,C4929,الفصل الثاني,2020,95
20256195,C4449,الفصل الثاني,2021,58
20254907,C4794,الفصل الثاني,2021,77
20254087,C8241,الفصل الأول,2021,95
20259811,C0741,الفصل الثاني,2021,53
20258560,C8789,الفصل الأول,2023,65
20255667,C7570,الفصل الثاني,2020,97
20250653,C9779,الفصل الأول,2023,56
20255643,C3516,الفصل الأول,2022,98
20257492,C6677,الفصل الأول,2022,92
20259890,C9645,الفصل الأول,2022,81
20251033,C1591,الفصل الأول,2021,62
20252182,C0995,الفصل الثاني,2022,57
20255188,C5402,الفصل الثاني,2023,67
20250032,C0764,الفصل الأول,2020,58
20254535,C0079,الفصل الأول,2020,93
20253969,C2974,الفصل الثاني,2022,56
20250327,C6540,الفصل الثاني,2023,91
20257234,C3183,الفصل الثاني,2022,75
20255990,C5889,الفصل الثاني,2020,61
20255147,C5310,الفصل الثاني,2023,95
20258003,C2842,الفصل الثاني,2022,99
20252971,C5787,الفصل الثاني,2020,95
20255858,C2033,الفصل الثاني,2020,84
20259904,C0676,الفصل الأول,2023,83
20254053,C1575,الفصل الثاني,2020,97
20254219,C0258,الفصل الثاني,2023,56
20251031,C8485,الفصل الأول,2021,85
20250952,C8324,الفصل الثاني,2023,81
20254190,C0030,الفصل الثاني,2022,55
20251665,C4875,الفصل الثاني,2021,52
20254474,C5210,الفصل الأول,2021,99
20257428,C4332,الفصل الأول,2023,79
20255282,C7305,الفصل الأول,2020,50
20254225,C3935,الفصل الثاني,2021,66
20254398,C3370,الفصل الأول,2022,96
20258263,C3367,الفصل الأول,2022,63
20257729,C5129,الفصل الأول,2022,68
20252470,C6968,الفصل الأول,2023,64
20257634,C2135,الفصل الأول,2020,70
20250026,C1714,الفصل الثاني,2020,94
20253966,C0972,الفصل الثاني,2022,57
20258936,C1621,الفصل الأول,2021,85
20258818,C6021,الفصل الثاني,2022,89
20258255,C5000,الفصل الثاني,2021,100
20255095,C6001,الفصل الثاني,2021,60
20252651,C8115,الفصل الثاني,2021,73
20258480,C3567,الفصل الثاني,2023,73
20253370,C1576,الفصل الأول,2023,62
20251373,C9065,الفصل الثاني,2022,89
20255024,C8380,الفصل الأول,2022,82
20256528,C9598,الفصل الثاني,2021,56
20250909,C1291,الفصل الأول,2022,85
20253630,C6673,الفصل الأول,2021,93
20258961,C0441,الفصل الثاني,2021,78
20254416,C2057,الفصل الأول,2023,96
20256314,C8767,الفصل الأول,2021,53
20252472,C5696,الفصل الثاني,2022,97
20250843,C9733,الفصل الأول,2020,63
20258024,C7936,الفصل الثاني,2022,70
20253617,C4921,الفصل الأول,2020,67
20250346,C8732,الفصل الأول,2022,82
20252469,C9592,الفصل الثاني,2021,90
20257692,C1253,الفصل الثاني,2021,78
20256487,C5953,الفصل الأول,2023,100
20253783,C1065,الفصل الأول,2021,67
20250897,C1844,الفصل الأول,2020,96
20255236,C1584,الفصل الثاني,2020,81
20258681,C6930,الفصل الثاني,2021,88
20257825,C9339,الفصل الثاني,2023,62
20251467,C0878,الفصل الأول,2020,74
20251323,C9375,الفصل الثاني,2020,96
20257189,C0962,الفصل الثاني,2021,57
20255219,C6815,الفصل الثاني,2022,51
20254294,C1931,الفصل الأول,2020,69
20257975,C2343,الفصل الأول,2023,79
20251655,C5179,الفصل الثاني,2021,84
20250905,C1229,الفصل الأول,2023,77
20256409,C7927,الفصل الأول,2022,53
20252609,C2550,الفصل الأول,2022,85
20254743,C7057,الفصل الأول,2020,85
20258445,C1660,الفصل الأول,2022,51
20251675,C1927,الفصل الثاني,2020,89
20256086,C7340,الفصل الثاني,2021,77
20251916,C4340,الفصل الأول,2021,88
20250437,C3751,الفصل الثاني,2020,81
20251616,C8974,الفصل الثاني,2020,87
20251648,C7923,الفصل الأول,2022,84
20252192,C2395,الفصل الثاني,2021,82
20257438,C8911,الفصل الأول,2022,83
20250926,C1936,الفصل الأول,2022,78
20250439,C7884,الفصل الأول,2021,83
20254713,C6305,الفصل الأول,2020,84
20251932,C8533,الفصل الأول,2021,93
20254809,C0022,الفصل الأول,2023,100
20250236,C9169,الفصل الثاني,2022,83
20253409,C6887,الفصل الثاني,2020,59
20255045,C1987,الفصل الثاني,2023,93
20257053,C0487,الفصل الأول,2022,85
20252370,C8651,الفصل الثاني,2021,62
20253228,C3587,الفصل الثاني,2022,56
20254688,C0175,الفصل الثاني,2020,93
20257253,C2653,الفصل الثاني,2022,89
20258534,C5721,الفصل الأول,2021,79
20257353,C3751,الفصل الثاني,2022,53
20258721,C4550,الفصل الأول,2020,58
20250694,C0754,الفصل الأول,2022,94
20256086,C9373,الفصل الثاني,2023,74
